tf,corr,nz,sum_a,sum_b,mean_a,mean_b,mean_ratio
IKZF1,0.9999999999999999,3151,79.90657899149033,79.90657899149033,0.004638719319139111,0.004638719319139111,1.0
ARNT2,0.9999999999999999,1253,35.77053670841676,35.77053670841676,0.0020765434058061514,0.0020765434058061514,1.0
IKZF3,0.9999999999999999,2037,71.99270490170933,71.99270490170933,0.00417930482420233,0.00417930482420233,1.0
IRF1,0.9999999999999999,5629,215.48820191701708,215.48820191701694,0.012509474162139619,0.01250947416213961,1.0000000000000007
ZNF93,0.9999999999999999,6049,71.00278194104659,71.00278194104658,0.00412183803210534,0.004121838032105339,1.0000000000000002
ZNF121,0.9999999999999999,6325,186.0382400606208,186.03824006062075,0.01079985139095674,0.010799851390956737,1.0000000000000002
SALL4,0.9999999999999999,7399,149.8629629247596,149.8629629247596,0.008699812082013212,0.008699812082013212,1.0
ZNF586,0.9999999999999999,4879,185.40358985416697,185.40358985416694,0.010763008815405026,0.010763008815405024,1.0000000000000002
ZNF585A,0.9999999999999999,1542,48.43160892304092,48.43160892304092,0.002811541212297743,0.002811541212297743,1.0
JDP2,0.9999999999999999,4023,197.21731601629858,197.21731601629855,0.011448816673418006,0.011448816673418004,1.0000000000000002
ZSCAN22,0.9999999999999999,8280,146.63592809721558,146.63592809721555,0.008512476959086008,0.008512476959086007,1.0000000000000002
ZNF582,0.9999999999999999,5478,89.4124863152898,89.4124863152898,0.005190554180615918,0.005190554180615918,1.0
KDM2A,0.9999999999999999,126,14.185529159863531,14.185529159863531,0.0008234952490342233,0.0008234952490342233,1.0
KLF16,0.9999999999999999,7721,152.61227439022562,152.6122743902256,0.008859414512378127,0.008859414512378126,1.0000000000000002
KLF2,0.9999999999999999,5223,221.14732460417557,221.1473246041755,0.012837996319759409,0.012837996319759406,1.0000000000000002
ZNF224,0.9999999999999999,3512,58.23109766631851,58.23109766631851,0.00338041899839304,0.00338041899839304,1.0
KLF5,0.9999999999999999,6995,229.60028558111708,229.60028558111708,0.013328705769250963,0.013328705769250963,1.0
ZNF610,0.9999999999999999,3813,46.35838111754649,46.35838111754649,0.0026911866433035232,0.0026911866433035232,1.0
ZNF212,0.9999999999999999,3756,7.890795063857271,7.890795063857269,0.00045807471635070656,0.0004580747163507064,1.0000000000000004
ZNF213,0.9999999999999999,4289,88.7360568135365,88.73605681353649,0.00515128624251344,0.005151286242513439,1.0000000000000002
HOXA5,0.9999999999999999,2397,33.87339034482183,33.87339034482183,0.001966410678324732,0.001966410678324732,1.0
ZNF684,0.9999999999999999,6225,95.65809801455832,95.65809801455832,0.005553123070623379,0.005553123070623379,1.0
ZNF681,0.9999999999999999,2554,80.68635788169826,80.6863578816983,0.004683986873429598,0.004683986873429601,0.9999999999999994
ZBTB1,0.9999999999999999,1271,61.44791061059534,61.44791061059534,0.003567160722779249,0.003567160722779249,1.0
ZNF19,0.9999999999999999,2811,48.412127688375804,48.412127688375804,0.002810410291906177,0.002810410291906177,1.0
ZNF667,0.9999999999999999,4220,137.51070485848206,137.51070485848206,0.00798274148719854,0.00798274148719854,1.0
ZNF891,0.9999999999999999,4073,170.34126689949574,170.34126689949574,0.009888614123969333,0.009888614123969333,1.0
ZNF655,0.9999999999999999,884,49.74021118288634,49.74021118288635,0.002887507905659256,0.0028875079056592565,0.9999999999999999
HHEX,0.9999999999999999,632,18.346341153520402,18.346341153520402,0.0010650378006223384,0.0010650378006223384,1.0
ZFP1,0.9999999999999999,3310,48.74155278295229,48.74155278295229,0.0028295340057443567,0.0028295340057443567,1.0
ZNF627,0.9999999999999999,801,15.445799820605204,15.445799820605204,0.0008966562069316849,0.0008966562069316849,1.0
ZNF879,0.9999999999999999,1983,5.934573267001027,5.934573267001027,0.0003445125546848384,0.0003445125546848384,1.0
HMG20B,0.9999999999999999,538,8.83767020498061,8.83767020498061,0.0005130425058040525,0.0005130425058040525,1.0
USF2,0.9999999999999999,3178,43.88996130928108,43.88996130928106,0.0025478904742413256,0.0025478904742413247,1.0000000000000002
YBX3,0.9999999999999999,984,51.315075114118315,51.315075114118315,0.00297893156357357,0.00297893156357357,1.0
ZNF302,1.0,1447,50.15397078469607,50.15397078469607,0.0029115273879424166,0.0029115273879424166,1.0
ZNF124,1.0,3553,148.91140998563773,148.91140998563773,0.008644572738049328,0.008644572738049328,1.0
ZNF12,1.0,5887,45.14437717216229,45.14437717216229,0.002620711550688627,0.002620711550688627,1.0
ZNF133,1.0,894,32.90148255062122,32.90148255062122,0.0019099896987473132,0.0019099896987473132,1.0
ZNF317,1.0,3379,81.42637367086105,81.42637367086105,0.0047269461088390256,0.0047269461088390256,1.0
ZNF114,1.0,2104,25.87237587342868,25.87237587342868,0.0015019375289346733,0.0015019375289346733,1.0
ZNF134,1.0,3722,75.75538977523858,75.75538977523858,0.004397735386928978,0.004397735386928978,1.0
ZNF300,1.0,4548,25.512384793133624,25.512384793133624,0.001481039405151145,0.001481039405151145,1.0
ZNF32,1.0,575,14.985383828874948,14.985383828874948,0.0008699282380630992,0.0008699282380630992,1.0
ZNF101,1.0,2558,115.73289056748436,115.73289056748436,0.006718500555409518,0.006718500555409518,1.0
ZNF136,1.0,2313,28.011398629542395,28.011398629542395,0.0016261116120714267,0.0016261116120714267,1.0
ZNF276,1.0,858,12.7916277296804,12.7916277296804,0.0007425767868153025,0.0007425767868153025,1.0
ZNF3,1.0,1011,34.5704758931127,34.5704758931127,0.0020068777367417104,0.0020068777367417104,1.0
ZNF23,1.0,4162,141.7219352980801,141.72193529808004,0.008227210919428777,0.008227210919428773,1.0000000000000004
ZNF223,1.0,4785,78.82297449724194,78.82297449724194,0.0045758141470592095,0.0045758141470592095,1.0
ZNF232,1.0,594,10.449893399590035,10.449893399590035,0.0006066349355387225,0.0006066349355387225,1.0
ZNF222,1.0,2961,53.91783731545248,53.917837315452495,0.0031300265479770393,0.00313002654797704,0.9999999999999998
ZNF24,1.0,723,5.677684428070681,5.67768442807068,0.0003295996997602857,0.00032959969976028566,1.0000000000000002
ZNF22,1.0,1702,48.78340479421109,48.78340479421109,0.002831963589586154,0.002831963589586154,1.0
ZNF25,1.0,1560,35.15160705246482,35.15160705246482,0.002040613436228075,0.002040613436228075,1.0
ZNF211,1.0,369,14.171033780575518,14.171033780575518,0.0008226537664330384,0.0008226537664330384,1.0
ZNF202,1.0,5118,59.73797134561069,59.73797134561069,0.0034678957010107216,0.0034678957010107216,1.0
ZNF254,1.0,2370,129.75087816916349,129.75087816916349,0.007532269718400295,0.007532269718400295,1.0
ZNF200,1.0,3926,76.33028614574089,76.33028614574089,0.004431109145811035,0.004431109145811035,1.0
ZNF2,1.0,4143,72.67049766964686,72.67049766964689,0.004218651902336402,0.004218651902336404,0.9999999999999996
ZNF197,1.0,3792,77.45273554426129,77.45273554426129,0.0044962693338129155,0.0044962693338129155,1.0
ZNF189,1.0,5210,103.43742708858862,103.43742708858862,0.006004726987611089,0.006004726987611089,1.0
ZNF26,1.0,603,29.727719642958668,29.727719642958668,0.001725747105709896,0.001725747105709896,1.0
ZNF184,1.0,3330,116.91469220887784,116.91469220887778,0.006787106246887138,0.006787106246887134,1.0000000000000004
ZNF264,1.0,4513,68.83499853037324,68.83499853037323,0.003995994341714457,0.003995994341714456,1.0000000000000002
ZNF177,1.0,793,21.595612795545595,21.595612795545588,0.0012536638102603967,0.0012536638102603965,1.0000000000000002
ZNF274,1.0,4953,71.53685400266252,71.53685400266254,0.00415284186709988,0.004152841867099881,0.9999999999999998
ZNF174,1.0,2132,44.96000994279473,44.96000994279473,0.0026100087044464604,0.0026100087044464604,1.0
ZNF28,1.0,5599,136.92068048879176,136.9206804887918,0.007948489521002657,0.007948489521002657,0.9999999999999998
ZNF17,1.0,4816,107.20872035682983,107.20872035682984,0.00622365728299256,0.0062236572829925604,0.9999999999999999
ZNF16,1.0,5775,120.00465298102887,120.00465298102887,0.0069664839766068075,0.0069664839766068075,1.0
ZNF282,1.0,6554,157.06886536337547,157.06886536337547,0.009118127560860063,0.009118127560860063,1.0
ZNF146,1.0,1262,47.22465948334086,47.22465948334086,0.0027414756463102785,0.0027414756463102785,1.0
ZNF141,1.0,5484,190.3087329570159,190.30873295701596,0.011047761114420986,0.01104776111442099,0.9999999999999997
ZNF296,1.0,1886,51.17640066671576,51.17640066671576,0.002970881264757678,0.002970881264757678,1.0
ZNF140,1.0,4536,118.38320510939022,118.38320510939025,0.0068723560379304665,0.006872356037930468,0.9999999999999998
AC023509.3,1.0,879,37.55368245758362,37.55368245758362,0.0021800581944492986,0.0021800581944492986,1.0
ZNF524,1.0,4069,69.72005364682832,69.72005364682832,0.004047373368560799,0.004047373368560799,1.0
ZNF324,1.0,5814,75.8866741344302,75.8866741344302,0.004405356677953686,0.004405356677953686,1.0
ZNF713,1.0,3905,64.98268751081244,64.98268751081241,0.0037723608214798817,0.00377236082147988,1.0000000000000004
ZNF71,1.0,6312,53.444309591792326,53.444309591792326,0.0031025374197023296,0.0031025374197023296,1.0
ZNF704,1.0,2167,117.746942432569,117.746942432569,0.006835419855600197,0.006835419855600197,1.0
ZNF701,1.0,2955,57.87668207013857,57.87668207013857,0.003359844541398965,0.003359844541398965,1.0
ZNF695,1.0,2947,107.46921016035746,107.46921016035746,0.006238779180329587,0.006238779180329587,1.0
ZNF692,1.0,5034,107.76914570044508,107.76914570044508,0.006256190972973707,0.006256190972973707,1.0
ZNF691,1.0,2232,61.38291750204867,61.38291750204867,0.0035633877569980653,0.0035633877569980653,1.0
ZNF682,1.0,5773,173.1023476274134,173.10234762741334,0.010048899780994625,0.010048899780994621,1.0000000000000002
ZNF677,1.0,2244,68.83615433022688,68.83615433022688,0.003996061437955815,0.003996061437955815,1.0
ZNF675,1.0,4303,210.60762183258169,210.60762183258169,0.012226147790118524,0.012226147790118524,1.0
ZNF674,1.0,3477,67.77400013217871,67.77400013217871,0.003934401493798834,0.003934401493798834,1.0
ZNF671,1.0,2298,23.80328572591929,23.80328572591929,0.0013818231583605765,0.0013818231583605765,1.0
ZNF669,1.0,3039,66.53812137783932,66.53812137783932,0.0038626565295390293,0.0038626565295390293,1.0
ZNF653,1.0,282,9.155338046944351,9.155338046944351,0.0005314836901744079,0.0005314836901744079,1.0
ZNF652,1.0,611,19.807938717602653,19.807938717602653,0.0011498861440614567,0.0011498861440614567,1.0
ZNF641,1.0,2120,51.99977514311804,51.99977514311804,0.0030186796205223525,0.0030186796205223525,1.0
ZNF626,1.0,2443,133.90079761028755,133.90079761028755,0.007773179937901286,0.007773179937901286,1.0
ZNF621,1.0,3935,194.05143724734927,194.05143724734927,0.011265031768683924,0.011265031768683924,1.0
ZNF620,1.0,1051,35.63335391766828,35.63335391766828,0.0020685797003174434,0.0020685797003174434,1.0
ZNF619,1.0,5934,108.82578683861989,108.8257868386199,0.006317530874179722,0.0063175308741797226,0.9999999999999999
ZNF616,1.0,2884,30.62580167759498,30.62580167759498,0.0017778823683730976,0.0017778823683730976,1.0
ZNF615,1.0,1242,31.901818849835315,31.901818849835315,0.0018519574393263275,0.0018519574393263275,1.0
ZNF614,1.0,2481,61.307293074794295,61.30729307479433,0.0035589976242188723,0.0035589976242188744,0.9999999999999994
ZNF611,1.0,5666,184.55444498904632,184.55444498904626,0.010713714442647527,0.010713714442647525,1.0000000000000002
ZNF597,1.0,2159,28.332166098192204,28.332166098192204,0.001644732735295031,0.001644732735295031,1.0
ZNF714,1.0,3161,134.79086465568813,134.79086465568813,0.007824849916155122,0.007824849916155122,1.0
ZNF730,1.0,3069,141.17316541196587,141.17316541196587,0.0081953538495278,0.0081953538495278,1.0
ZNF74,1.0,1052,23.730029902038254,23.730029902038254,0.0013775705272285066,0.0013775705272285066,1.0
ZNF740,1.0,6072,49.34035171769685,49.34035171769686,0.00286429535107958,0.002864295351079581,0.9999999999999997
ZSCAN30,1.0,5584,275.8996340630981,275.8996340630981,0.016016465462852555,0.016016465462852555,1.0
ZSCAN29,1.0,1203,13.307450452679795,13.307450452679795,0.0007725212151793681,0.0007725212151793681,1.0
ZSCAN16,1.0,3148,15.880374286629985,15.880374286629982,0.0009218840291785664,0.0009218840291785662,1.0000000000000002
ZNF98,1.0,3417,27.284354803131073,27.284354803131073,0.001583905422218221,0.001583905422218221,1.0
ZNF90,1.0,2360,85.70656411055265,85.70656411055265,0.004975418791974495,0.004975418791974495,1.0
ZNF860,1.0,4037,156.39678180960587,156.3967818096059,0.009079111912783343,0.009079111912783345,0.9999999999999998
ZNF85,1.0,3437,153.2651149480711,153.2651149480711,0.008897313070246785,0.008897313070246785,1.0
ZNF84,1.0,4177,140.94406212921479,140.94406212921479,0.008182053995658585,0.008182053995658585,1.0
ZNF823,1.0,6511,33.43235892694625,33.43235892694625,0.0019408080185153982,0.0019408080185153982,1.0
ZNF821,1.0,1546,23.37512525096523,23.37512525096523,0.0013569676797262993,0.0013569676797262993,1.0
ZNF816,1.0,7001,75.17388835027762,75.17388835027765,0.004363978192864137,0.004363978192864139,0.9999999999999997
ZNF805,1.0,2462,10.045395797422014,10.045395797422014,0.0005831531288414034,0.0005831531288414034,1.0
ZNF596,1.0,4623,26.086984504904688,26.0869845049047,0.0015143959424651508,0.0015143959424651515,0.9999999999999996
ZNF8,1.0,1455,48.59152655364272,48.59152655364272,0.002820824715757734,0.002820824715757734,1.0
ZNF790,1.0,1814,34.09776299590358,34.09776299590358,0.001979435910594658,0.001979435910594658,1.0
ZNF789,1.0,3288,121.16970285371681,121.16970285371681,0.007034117198056241,0.007034117198056241,1.0
ZNF786,1.0,3637,127.24175536093432,127.24175536093426,0.007386610667649734,0.007386610667649731,1.0000000000000004
ZNF783,1.0,3317,86.55848556927741,86.55848556927742,0.005024874350939127,0.005024874350939128,0.9999999999999999
ZNF780A,1.0,4993,225.45958636257853,225.4595863625785,0.013088330800103246,0.013088330800103246,1.0000000000000002
ZNF776,1.0,4301,114.24289183595235,114.24289183595235,0.006632003473583673,0.006632003473583673,1.0
ZNF766,1.0,1366,56.94132374561683,56.94132374561683,0.0033055453236744935,0.0033055453236744935,1.0
ZNF764,1.0,2770,77.45687622306973,77.45687622306973,0.0044965097075972205,0.0044965097075972205,1.0
ZNF76,1.0,5986,37.443066702674585,37.443066702674564,0.0021736367527385686,0.0021736367527385677,1.0000000000000007
ZNF75D,1.0,2247,89.81306516375246,89.81306516375246,0.005213808496676678,0.005213808496676678,1.0
ZNF75A,1.0,2989,93.61215876806183,93.61215876806185,0.005434352651112378,0.005434352651112379,0.9999999999999999
ZNF749,1.0,2838,53.840477093002114,53.840477093002114,0.003125535649193203,0.003125535649193203,1.0
ZNF799,1.0,2047,54.09686109388512,54.09686109388512,0.00314041919736939,0.00314041919736939,1.0
ZNF595,1.0,944,54.970576937310675,54.970576937310675,0.0031911399592076325,0.0031911399592076325,1.0
ZNF584,1.0,1357,30.725352056193667,30.725352056193667,0.0017836614452684122,0.0017836614452684122,1.0
ZNF574,1.0,4902,94.45332648705062,94.45332648705063,0.005483183936320133,0.005483183936320134,0.9999999999999999
ZNF443,1.0,2886,48.86784349644125,48.86784349644125,0.0028368654067364016,0.0028368654067364016,1.0
ZNF442,1.0,2501,40.64253343175759,40.64253343175759,0.00235937149841853,0.00235937149841853,1.0
ZNF441,1.0,5134,150.54027187388905,150.54027187388905,0.00873913107360322,0.00873913107360322,1.0
ZNF44,1.0,5990,81.10859827724774,81.10859827724774,0.004708498680903735,0.004708498680903735,1.0
ZNF439,1.0,2376,151.64167418718296,151.64167418718296,0.008803069440797803,0.008803069440797803,1.0
ZNF436,1.0,6140,65.52521453848864,65.52521453848864,0.003803855482322573,0.003803855482322573,1.0
ZNF429,1.0,2737,77.61740502845396,77.61740502845396,0.004505828690842561,0.004505828690842561,1.0
ZNF423,1.0,1195,44.74928968975831,44.74928968975831,0.0025977760182142287,0.0025977760182142287,1.0
ZNF419,1.0,4438,56.47075389559716,56.47075389559716,0.003278227905236106,0.003278227905236106,1.0
ZNF418,1.0,4072,68.1318744120625,68.1318744120625,0.003955176733545948,0.003955176733545948,1.0
ZNF410,1.0,1032,28.292269505470298,28.292269505470298,0.0016424166669842272,0.0016424166669842272,1.0
ZNF41,1.0,5395,129.38112479520086,129.3811247952009,0.007510804876071106,0.007510804876071107,0.9999999999999998
ZNF445,1.0,1187,31.407569931401344,31.407569931401344,0.0018232654087658971,0.0018232654087658971,1.0
ZNF394,1.0,6080,131.7415957674011,131.7415957674011,0.007647834422814414,0.007647834422814414,1.0
ZNF354B,1.0,880,16.918983481994257,16.918983481994257,0.0009821771439680865,0.0009821771439680865,1.0
ZNF354A,1.0,1660,25.15050454965228,25.150504549652286,0.0014600316120778056,0.001460031612077806,0.9999999999999997
ZNF35,1.0,3677,26.891396938251432,26.891396938251447,0.0015610935178364932,0.0015610935178364941,0.9999999999999994
ZNF345,1.0,1701,66.95962176156529,66.95962176156529,0.00388712537800797,0.00388712537800797,1.0
ZNF343,1.0,5068,123.44975452285925,123.44975452285927,0.00716647826093459,0.007166478260934591,0.9999999999999999
ZNF33B,1.0,947,39.64850357382519,39.64850357382519,0.002301666293615766,0.002301666293615766,1.0
ZNF33A,1.0,3217,131.77544130126452,131.77544130126452,0.007649799216374348,0.007649799216374348,1.0
ZNF337,1.0,582,22.37556245377568,22.37556245377568,0.0012989412779389109,0.0012989412779389109,1.0
ZNF335,1.0,5248,62.357789844449215,62.3577898444492,0.0036199808338818773,0.0036199808338818764,1.0000000000000002
ZNF334,1.0,933,30.103290438965306,30.103290438965296,0.0017475496597564905,0.0017475496597564898,1.0000000000000004
ZNF333,1.0,2403,86.72794096249059,86.72794096249059,0.005034711538516812,0.005034711538516812,1.0
ZNF331,1.0,6561,28.99968132475218,28.999681324752203,0.001683483183835608,0.0016834831838356092,0.9999999999999992
ZNF385D,1.0,432,10.133850178570993,10.133850178570993,0.0005882880633095897,0.0005882880633095897,1.0
ZNF322,1.0,5539,52.46452619320985,52.464526193209856,0.0030456592472547224,0.003045659247254723,0.9999999999999999
ZNF45,1.0,4235,109.8214819535568,109.8214819535568,0.006375332750119401,0.006375332750119401,1.0
ZNF468,1.0,7062,89.11119092534607,89.11119092534607,0.00517306344626414,0.00517306344626414,1.0
ZNF570,1.0,2141,14.104351507083305,14.104351507083306,0.0008187827416163535,0.0008187827416163535,0.9999999999999999
ZNF567,1.0,2299,25.778024334611317,25.778024334611313,0.0014964602539539833,0.001496460253953983,1.0000000000000002
ZNF565,1.0,1746,71.63957781101004,71.63957781101004,0.0041588051672477675,0.0041588051672477675,1.0
ZNF564,1.0,1322,52.647010873775535,52.647010873775535,0.003056252808183881,0.003056252808183881,1.0
ZNF563,1.0,6131,114.4263717398921,114.42637173989213,0.006642654809003373,0.006642654809003375,0.9999999999999998
ZNF561,1.0,1961,66.1365371875663,66.1365371875663,0.003839343851594468,0.003839343851594468,1.0
ZNF558,1.0,1448,19.792557559531957,19.792557559531954,0.001148993240423311,0.0011489932404233109,1.0000000000000002
ZNF555,1.0,4592,51.905488838710006,51.905488838710006,0.003013206132515384,0.003013206132515384,1.0
ZNF554,1.0,6076,102.91389820018514,102.91389820018514,0.005974335202611467,0.005974335202611467,1.0
ZNF552,1.0,2810,42.31740794213908,42.31740794213908,0.0024566009486902984,0.0024566009486902984,1.0
ZNF549,1.0,3377,90.50182433858856,90.50182433858856,0.00525379219427543,0.00525379219427543,1.0
ZNF547,1.0,3585,69.55782844208412,69.55782844208412,0.0040379559063093064,0.0040379559063093064,1.0
ZNF460,1.0,7255,145.39658414637853,145.3965841463785,0.008440530833993877,0.008440530833993876,1.0000000000000002
ZNF530,1.0,5836,107.38247122394867,107.38247122394864,0.006233743830485816,0.006233743830485815,1.0000000000000002
ZNF527,1.0,5418,50.76371291514809,50.763712915148076,0.002946924005291309,0.0029469240052913083,1.0000000000000002
ZNF525,1.0,557,31.956275393079917,31.956275393079917,0.0018551187387135677,0.0018551187387135677,1.0
ZNF513,1.0,3204,13.088964816715148,13.088964816715146,0.0007598377346287674,0.0007598377346287673,1.0000000000000002
ZNF506,1.0,2967,132.59629050139938,132.59629050139938,0.007697450975351177,0.007697450975351177,1.0
ZNF502,1.0,3679,90.8212289355374,90.82122893553739,0.005272334200367898,0.005272334200367897,1.0000000000000002
ZNF496,1.0,2388,78.18455479693664,78.18455479693662,0.004538752745671464,0.004538752745671463,1.0000000000000002
ZNF492,1.0,2860,50.550646908078036,50.550646908078036,0.0029345551438568463,0.0029345551438568463,1.0
ZNF490,1.0,3731,158.7812851535467,158.78128515354672,0.009217536581536439,0.00921753658153644,0.9999999999999998
ZNF486,1.0,2427,88.1133632331499,88.1133632331499,0.005115137770413903,0.005115137770413903,1.0
ZNF485,1.0,2657,87.17150761239468,87.1715076123947,0.005060461373063664,0.0050604613730636655,0.9999999999999997
ZNF483,1.0,3597,58.30064538918207,58.30064538918207,0.003384456367652506,0.003384456367652506,1.0
ZNF480,1.0,2488,66.85743833419001,66.85743833419002,0.003881193447938582,0.0038811934479385823,0.9999999999999998
ZNF528,1.0,3979,115.08076524908202,115.08076524908199,0.006680643518465228,0.0066806435184652265,1.0000000000000002
ZNF10,1.0,3162,68.3896827464525,68.3896827464525,0.003970142966820649,0.003970142966820649,1.0
TET3,1.0,287,19.11403623921855,19.11403623921855,0.0011096038685254005,0.0011096038685254005,1.0
ZKSCAN5,1.0,4237,82.51746326546666,82.51746326546666,0.004790285804334533,0.004790285804334533,1.0
IRF5,1.0,2490,57.121691381982394,57.12169138198237,0.003316015986414861,0.00331601598641486,1.0000000000000004
IRF4,1.0,5002,283.9982082250449,283.99820822504495,0.01648660212614913,0.016486602126149132,0.9999999999999998
IRF2,1.0,4166,49.441463841893295,49.441463841893295,0.0028701650900901715,0.0028701650900901715,1.0
HSF5,1.0,899,18.87099348973835,18.870993489738357,0.0010954948037697869,0.0010954948037697873,0.9999999999999997
HSF2,1.0,2277,35.2005434911201,35.200543491120115,0.0020434542837060314,0.0020434542837060323,0.9999999999999996
HSF1,1.0,4261,40.65949544335721,40.65949544335722,0.00236035617342141,0.002360356173421411,0.9999999999999997
HOXB4,1.0,637,19.110583948787507,19.11058394878751,0.001109403456913242,0.0011094034569132422,0.9999999999999998
HOXB3,1.0,446,12.376819238521806,12.376819238521808,0.0007184964146361201,0.0007184964146361203,0.9999999999999999
HOXB2,1.0,746,13.03215122590401,13.032151225904014,0.0007565396044295838,0.000756539604429584,0.9999999999999998
HOXA9,1.0,2657,82.46432444690554,82.46432444690554,0.0047872010012136035,0.0047872010012136035,1.0
HOXA7,1.0,660,13.208879844541944,13.208879844541947,0.000766799015705442,0.0007667990157054422,0.9999999999999998
HOXA3,1.0,378,23.498660694484492,23.498660694484492,0.001364139132386189,0.001364139132386189,1.0
HOXA10,1.0,1339,42.50880633180202,42.50880633180202,0.002467711966318473,0.002467711966318473,1.0
HOMEZ,1.0,239,7.485076215095069,7.485076215095069,0.000434522014112102,0.000434522014112102,1.0
IRF7,1.0,4175,148.83273163479788,148.83273163479794,0.008640005319563328,0.008640005319563332,0.9999999999999997
HMG20A,1.0,346,7.691644018418642,7.691644018418643,0.0004465136432380496,0.00044651364323804963,0.9999999999999999
HLX,1.0,439,31.380927073867635,31.380927073867635,0.0018217187434034388,0.0018217187434034388,1.0
HLF,1.0,1175,15.9301271905408,15.9301271905408,0.0009247722739197028,0.0009247722739197028,1.0
HIF1A,1.0,1390,45.74906048311976,45.74906048311976,0.0026558144945500847,0.0026558144945500847,1.0
HIC2,1.0,1996,71.15877563493501,71.15877563493498,0.0041308937440459196,0.004130893744045918,1.0000000000000004
HESX1,1.0,1520,12.965322844320792,12.965322844320792,0.0007526600977778238,0.0007526600977778238,1.0
HES1,1.0,2694,52.297191122899434,52.297191122899434,0.003035945148200362,0.003035945148200362,1.0
GRHL1,1.0,800,33.11532115288215,33.11532115288216,0.0019224034107095177,0.001922403410709518,0.9999999999999998
GMEB2,1.0,1191,11.941396467529492,11.941396467529488,0.0006932193467740329,0.0006932193467740328,1.0000000000000002
GMEB1,1.0,760,4.189166322002704,4.1891663220027056,0.00024318857088138302,0.0002431885708813831,0.9999999999999996
GLIS3,1.0,1638,20.32111175598111,20.32111175598111,0.0011796767535110363,0.0011796767535110363,1.0
GLI4,1.0,2062,52.187857405826854,52.187857405826854,0.0030295981310708726,0.0030295981310708726,1.0
GLI3,1.0,4407,57.801236756025496,57.80123675602548,0.0033554648064568382,0.0033554648064568374,1.0000000000000002
GLI1,1.0,2092,50.6977690624074,50.6977690624074,0.002943095847115256,0.002943095847115256,1.0
GFI1B,1.0,1953,104.44638804991459,104.44638804991459,0.006063298969575908,0.006063298969575908,1.0
HMBOX1,1.0,526,27.78691559276822,27.78691559276823,0.0016130799717153268,0.0016130799717153275,0.9999999999999997
GFI1,1.0,3964,66.03257600850785,66.03257600850786,0.0038333087198715804,0.0038333087198715813,0.9999999999999998
IRF8,1.0,5812,223.45837203338175,223.45837203338175,0.012972156741749782,0.012972156741749782,1.0
JUNB,1.0,4207,214.11678825710666,214.11678825710663,0.012429861155062501,0.0124298611550625,1.0000000000000002
MYPOP,1.0,1068,29.565543319370633,29.565543319370633,0.0017163324810966349,0.0017163324810966349,1.0
MYC,1.0,3470,48.16455427288278,48.164554272882796,0.0027960382139140126,0.0027960382139140135,0.9999999999999997
MYBL2,1.0,1698,60.11660723050366,60.116607230503654,0.0034898761889297376,0.003489876188929737,1.0000000000000002
MYBL1,1.0,668,20.668898022917503,20.668898022917503,0.0011998663661278012,0.0011998663661278012,1.0
MXI1,1.0,4421,129.45240107493473,129.45240107493473,0.007514942591137509,0.007514942591137509,1.0
MTF2,1.0,2656,85.41603321602068,85.41603321602068,0.004958552955765742,0.004958552955765742,1.0
MSANTD3,1.0,1687,53.78251014759824,53.782510147598224,0.003122170564704414,0.0031221705647044135,1.0000000000000002
MNT,1.0,1140,60.20045389996081,60.20045389996081,0.003494743637522397,0.003494743637522397,1.0
MLX,1.0,3028,48.126290136044254,48.12629013604427,0.0027938169125765852,0.0027938169125765857,0.9999999999999997
MGA,1.0,2181,64.01204494361154,64.01204494361154,0.003716013290584671,0.003716013290584671,1.0
MEIS1,1.0,2686,92.24054734240545,92.24054734240545,0.0053547281633812525,0.0053547281633812525,1.0
MEF2D,1.0,2079,75.60971056395906,75.60971056395906,0.00438927844908621,0.00438927844908621,1.0
MEF2C,1.0,2781,158.26713925382424,158.26713925382424,0.009187689495752016,0.009187689495752016,1.0
MEF2B,1.0,3650,36.63752526680028,36.63752526680028,0.0021268736367584047,0.0021268736367584047,1.0
JUN,1.0,5531,242.92311227850703,242.92311227850686,0.014102119602839141,0.01410211960283913,1.0000000000000007
MECP2,1.0,1950,54.315426383695275,54.315426383695275,0.003153107301967681,0.003153107301967681,1.0
MBNL2,1.0,2053,34.32179416768912,34.32179416768912,0.0019924413193828584,0.0019924413193828584,1.0
MAFG,1.0,5531,117.77283455516906,117.772834555169,0.006836922939461805,0.006836922939461802,1.0000000000000004
MAFB,1.0,2479,69.96459810538417,69.96459810538416,0.004061569610204584,0.004061569610204583,1.0000000000000002
LIN54,1.0,522,33.762732111968795,33.762732111968795,0.001959986770693649,0.001959986770693649,1.0
LHX4,1.0,975,18.69659785750964,18.69659785750964,0.0010853708265128085,0.0010853708265128085,1.0
LCORL,1.0,548,23.696354949504546,23.696354949504546,0.0013756156362187708,0.0013756156362187708,1.0
LCOR,1.0,832,50.5465628701812,50.5465628701812,0.002934318058178405,0.002934318058178405,1.0
KMT2A,1.0,3029,149.5713047966991,149.5713047966991,0.008682880807889185,0.008682880807889185,1.0
KLF9,1.0,6638,198.42800079317348,198.42800079317342,0.01151909908238555,0.011519099082385546,1.0000000000000002
KLF4,1.0,6014,340.6459287444227,340.6459287444228,0.019775103259283798,0.019775103259283805,0.9999999999999997
